City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
346,Kamina,CD,-8.7386,24.9906,64.83,95,100,4.25,overcast clouds
347,Kununurra,AU,-15.7667,128.7333,89.58,14,5,16.11,clear sky
348,Tchibanga,GA,-2.85,11.0333,72.07,99,100,1.72,moderate rain
349,Gimbi,ET,9.1667,35.8333,52.39,89,24,1.19,few clouds
350,Hingoli,IN,19.7167,77.15,61.23,75,0,5.23,clear sky
351,Maningrida,AU,-12.0667,134.2667,94.21,46,47,6.91,scattered clouds
352,Samarai,PG,-10.6167,150.6667,85.37,71,11,13.85,few clouds
353,Ust-Tsilma,RU,65.441,52.1498,33.35,98,100,6.76,light snow
354,Severo-Yeniseyskiy,RU,60.3725,93.0408,10.02,80,49,3.87,scattered clouds
355,Hopelchen,MX,19.7667,-89.85,80.1,51,2,5.03,clear sky
356,Dwarka,IN,22.2394,68.9678,78.91,66,0,6.51,clear sky
357,Alekseyevsk,RU,57.8406,108.3492,16.97,83,100,4.16,overcast clouds
358,Zhigansk,RU,66.7697,123.3711,-10.05,100,56,3.85,broken clouds
359,Juegang,CN,32.3174,121.1855,65.98,72,5,13.62,clear sky
360,Norman Wells,CA,65.282,-126.8329,3.24,78,100,13.8,overcast clouds
361,Lacey,US,47.0343,-122.8232,51.37,87,100,6.91,overcast clouds
362,Luena,AO,-11.7833,19.9167,62.04,94,83,0.92,light rain
363,Karla,EE,59.3723,24.9275,50.14,84,100,9.22,overcast clouds
364,Lac-Megantic,CA,45.5834,-70.8823,48.56,74,52,2.8,broken clouds
365,Ilulissat,GL,69.2167,-51.1,24.82,80,100,4.61,overcast clouds
366,San Quintin,MX,30.4833,-115.95,67.3,74,68,8.41,broken clouds
367,North Bend,US,43.4065,-124.2243,54.91,97,100,6.91,overcast clouds
368,Pochutla,MX,15.7432,-96.4661,80.82,82,45,3.65,scattered clouds
369,Kilindoni,TZ,-7.9139,39.6668,77.41,73,100,11.9,overcast clouds
370,Bengkulu,ID,-3.8004,102.2655,79.65,74,52,1.63,broken clouds
371,Khorinsk,RU,52.1657,109.7726,14.68,78,63,2.37,broken clouds
372,Ancud,CL,-41.8697,-73.8203,46.0,86,0,3.0,clear sky
373,Krasnaya Gora,RU,52.9995,31.6023,30.79,85,5,7.14,clear sky
374,Vila Franca Do Campo,PT,37.7167,-25.4333,57.2,75,90,5.01,overcast clouds
375,Karratha,AU,-20.7377,116.8463,77.23,15,4,24.05,clear sky
376,Rabo De Peixe,PT,37.8,-25.5833,56.28,96,20,6.91,few clouds
377,Mantua,IT,45.1667,10.7833,56.44,71,8,6.13,clear sky
378,Bubaque,GW,11.2833,-15.8333,82.72,76,18,8.37,few clouds
379,Natal,BR,-5.795,-35.2094,77.65,78,20,8.05,few clouds
380,Salekhard,RU,66.53,66.6019,16.92,97,77,5.37,broken clouds
381,Ferkessedougou,CI,9.6,-5.2,75.49,55,2,1.45,clear sky
382,Aksarka,RU,66.5606,67.7975,19.56,97,74,7.56,broken clouds
383,Yeppoon,AU,-23.1333,150.7333,80.38,67,83,13.31,broken clouds
384,Yar-Sale,RU,66.8333,70.8333,22.3,96,82,10.74,broken clouds
385,Dunedin,NZ,-45.8742,170.5036,63.81,71,67,1.99,broken clouds
386,Vero Beach,US,27.6386,-80.3973,80.01,85,20,4.61,few clouds
387,Weligama,LK,5.9667,80.4167,77.5,88,100,10.51,overcast clouds
388,Biak,ID,-0.9131,122.8766,83.82,67,24,2.17,few clouds
389,Kupang,ID,-10.1667,123.5833,91.98,49,20,4.61,few clouds
390,Sabla,NG,12.7525,4.7077,76.23,25,0,9.08,clear sky
391,Liberia,LR,6.5,-9.5,71.56,98,40,2.82,light rain
392,Toucheng,TW,24.8592,121.8233,70.99,90,100,12.15,overcast clouds
393,Chuy,UY,-33.6971,-53.4616,46.2,69,6,8.75,clear sky
394,Acajutla,SV,13.5928,-89.8275,79.09,77,8,2.68,clear sky
395,Garowe,SO,8.4054,48.4845,73.0,78,7,8.41,clear sky
396,Moose Factory,CA,51.2585,-80.6094,44.58,81,0,4.61,clear sky
397,Lethem,GY,3.3803,-59.7968,78.04,82,99,6.98,overcast clouds
398,Ambur,IN,12.7833,78.7,71.24,96,100,2.08,overcast clouds
399,Constitucion,CL,-35.3333,-72.4167,62.62,40,0,8.9,clear sky
400,Geraldton,AU,-28.7667,114.6,68.41,45,0,11.5,clear sky
401,Turayf,SA,31.6725,38.6637,55.65,76,0,9.22,clear sky
402,Minsk,BY,53.9,27.5667,29.95,76,81,2.64,broken clouds
403,Le Port,RE,-20.9373,55.2919,76.89,88,23,6.49,few clouds
404,Omboue,GA,-1.5746,9.2618,76.69,93,100,5.14,overcast clouds
405,Banda Aceh,ID,5.5577,95.3222,78.64,77,100,5.97,light rain
406,Tambura,SS,5.6,27.4667,68.09,96,91,3.47,light rain
407,Narsaq,GL,60.9167,-46.05,21.42,78,9,6.51,clear sky
408,Sioux Lookout,CA,50.1001,-91.917,50.07,57,75,4.61,broken clouds
409,Hirara,JP,24.8,125.2833,73.26,100,75,28.77,shower rain
410,George Town,MY,5.4112,100.3354,83.89,85,20,3.44,few clouds
411,Billericay,GB,51.6287,0.4196,56.3,83,32,15.01,scattered clouds
412,Hurricane,US,37.1753,-113.2899,65.01,26,74,2.86,broken clouds
413,Amla,IN,21.9333,78.1167,62.47,63,0,3.4,clear sky
414,Winslow,US,35.0242,-110.6974,57.38,24,0,0.0,clear sky
415,Caribou,US,46.8606,-68.012,52.23,57,0,0.0,clear sky
416,Valparaiso,CL,-33.0393,-71.6273,56.84,71,0,2.3,clear sky
417,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,34.39,35,0,2.24,clear sky
418,Pundaguitan,PH,6.3711,126.1689,81.99,82,91,7.76,overcast clouds
419,Goderich,CA,43.7501,-81.7165,56.91,100,100,3.44,overcast clouds
420,Yaring,TH,6.8662,101.3689,81.27,77,87,1.74,overcast clouds
421,Ostrovnoy,RU,68.0531,39.5131,34.48,80,99,4.81,overcast clouds
422,College,US,64.8569,-147.8028,8.58,84,75,0.0,broken clouds
423,Iqaluit,CA,63.7506,-68.5145,17.33,73,100,3.44,light snow
424,Nabire,ID,-3.3667,135.4833,88.25,63,100,4.34,overcast clouds
425,Stony Plain,CA,53.5334,-114.0021,41.72,58,75,2.3,broken clouds
426,Fort Nelson,CA,58.8053,-122.7002,22.59,93,100,8.05,light snow
427,Moche,PE,-8.1711,-79.0092,60.98,82,90,5.75,fog
428,Nikolsk,RU,53.7189,46.0712,30.15,93,89,5.14,overcast clouds
429,Shakiso,ET,5.75,38.9167,54.03,96,2,3.8,clear sky
430,Carutapera,BR,-1.195,-46.02,79.97,80,98,8.59,overcast clouds
431,Aviles,ES,43.5547,-5.9248,56.37,86,0,6.91,clear sky
432,Opuwo,NA,-18.0607,13.84,72.27,29,49,0.92,scattered clouds
433,Tumut,AU,-35.3,148.2167,51.03,83,86,12.24,light rain
434,Troitsko-Pechorsk,RU,62.7084,56.1964,30.11,98,100,3.8,light snow
435,Gouyave,GD,12.1646,-61.7296,81.37,89,40,20.71,light rain
436,Vardo,NO,70.3705,31.1107,33.78,93,100,9.22,overcast clouds
437,Mukhen,RU,48.1,136.1,43.02,90,100,7.43,overcast clouds
438,Ulverstone,AU,-41.15,146.1667,53.91,55,99,12.28,overcast clouds
439,La Palma,US,33.8464,-118.0467,77.32,77,40,9.22,scattered clouds
440,Quelimane,MZ,-17.8786,36.8883,76.46,90,2,5.91,clear sky
441,Monywa,MM,22.1167,95.1333,77.02,67,0,8.7,clear sky
442,Nchelenge,ZM,-9.3451,28.734,73.06,75,100,3.04,overcast clouds
443,Kampot,KH,10.6167,104.1833,82.45,72,100,5.3,overcast clouds
444,Sinazongwe,ZM,-17.2614,27.4618,79.14,60,100,11.25,overcast clouds
445,Jalingo,NG,8.8833,11.3667,76.24,40,100,2.42,overcast clouds
446,Mitsamiouli,KM,-11.3847,43.2844,77.56,75,33,13.27,scattered clouds
447,Maldonado,UY,-34.6667,-54.9167,52.99,67,100,8.34,overcast clouds
448,Thohoyandou,ZA,-22.9456,30.485,60.66,93,100,7.85,light rain
449,Cajnice,BA,43.5575,19.0711,49.87,70,6,2.39,clear sky
450,Albion,US,42.2431,-84.753,57.38,99,100,0.0,mist
451,Soyo,AO,-6.1349,12.3689,78.08,89,100,6.06,overcast clouds
452,Saint-Francois,FR,46.4154,3.9054,58.44,94,100,4.61,overcast clouds
453,Morropon,PE,-5.1822,-79.9689,70.02,67,18,4.07,few clouds
454,Saint-Leu,RE,-21.15,55.2833,75.96,100,11,2.42,few clouds
455,Kloulklubed,PW,7.0419,134.2556,82.9,74,100,9.24,overcast clouds
456,Dubbo,AU,-32.25,148.6167,62.73,55,40,19.57,scattered clouds
457,Pereira Barreto,BR,-20.6383,-51.1092,69.87,84,98,14.07,overcast clouds
458,Fraserburgh,GB,57.6874,-2.0184,53.49,92,100,15.95,overcast clouds
459,Brasilia De Minas,BR,-16.2064,-44.4333,69.03,92,65,4.79,moderate rain
460,Tura,IN,25.5198,90.2201,73.53,79,2,2.53,clear sky
461,Micheweni,TZ,-4.9667,39.8333,78.62,70,97,8.99,overcast clouds
462,San Jose,US,37.3394,-121.895,66.58,66,75,8.05,broken clouds
463,Malanville,BJ,11.8685,3.3899,75.92,30,0,6.58,clear sky
464,Nongstoin,IN,25.5167,91.2667,67.06,56,0,2.06,clear sky
465,Ugoofaaru,MV,5.6667,73.0,81.01,69,52,11.34,broken clouds
466,Pilar,BR,-9.5972,-35.9567,73.33,90,16,4.59,few clouds
467,New Amsterdam,GY,6.25,-57.5167,77.31,86,100,4.29,overcast clouds
468,Wattegama,LK,6.7989,81.4808,77.67,86,80,3.56,broken clouds
469,Benguela,AO,-12.5763,13.4055,75.06,87,23,1.97,light rain
470,Saint-Georges,GD,12.0564,-61.7485,82.08,89,40,20.71,scattered clouds
471,Clyde River,CA,70.4692,-68.5914,5.23,61,0,5.75,clear sky
472,Genhe,CN,50.7833,121.5167,21.51,75,100,11.83,overcast clouds
473,Itirucu,BR,-13.5317,-40.1503,66.45,89,98,5.44,overcast clouds
474,Westport,US,41.1415,-73.3579,61.09,81,100,8.05,overcast clouds
475,Viedma,AR,-40.8135,-62.9967,44.28,53,0,9.28,clear sky
476,Quang Ngai,VN,15.1167,108.8,77.85,67,96,12.3,overcast clouds
477,Kajaani,FI,64.2273,27.7285,35.65,100,100,5.75,overcast clouds
478,Lhokseumawe,ID,5.1801,97.1507,78.91,84,100,3.62,overcast clouds
479,Tekeli,KZ,44.83,78.8239,35.28,55,1,8.25,clear sky
480,Salalah,OM,17.0151,54.0924,77.09,65,20,3.44,few clouds
481,Lazaro Cardenas,MX,17.9583,-102.2,78.67,77,10,2.17,clear sky
482,Tuensang,IN,26.2833,94.8333,71.1,51,0,1.03,clear sky
483,Show Low,US,34.2542,-110.0298,50.29,41,0,3.44,clear sky
484,Vila Velha,BR,-20.3297,-40.2925,78.75,89,40,11.5,scattered clouds
485,Kachug,RU,53.9606,105.8817,19.11,58,8,0.83,clear sky
486,Cascais,PT,38.6979,-9.4215,63.93,90,31,13.0,scattered clouds
487,Sibu,MY,2.3,111.8167,75.51,100,40,5.01,scattered clouds
488,Puerto Leguizamo,CO,-0.1934,-74.7819,78.84,74,100,2.51,overcast clouds
489,Owando,CG,-0.4819,15.8999,69.71,98,100,1.54,overcast clouds
490,Baker City,US,44.7749,-117.8344,51.58,73,75,0.0,broken clouds
491,Apastovo,RU,55.2029,48.5109,32.5,83,100,5.01,overcast clouds
492,Kazachinskoye,RU,57.6953,93.2761,23.11,62,20,4.63,few clouds
493,Coromandel,BR,-18.4733,-47.2003,67.41,92,100,1.23,light rain
494,Freeport,US,40.6576,-73.5832,61.99,85,75,8.05,light rain
495,Maiduguri,NG,11.8464,13.1603,74.16,36,19,7.43,few clouds
496,Kavaratti,IN,10.5669,72.642,82.26,71,58,5.41,broken clouds
497,Bowen,AU,-20.0167,148.2333,83.77,77,58,19.35,broken clouds
498,Porto Novo,BJ,6.4965,2.6036,77.2,86,10,1.66,light rain
499,Muborak,UZ,39.2553,65.1528,55.42,55,3,9.1,clear sky
500,Mokolo,CM,10.7398,13.8019,72.1,28,77,6.11,broken clouds
501,Sabha,LY,27.0377,14.4283,63.32,52,82,9.95,broken clouds
502,Pumiao,CN,22.75,108.4833,70.2,36,100,15.1,overcast clouds
503,Changji,CN,44.0167,87.3167,39.99,65,0,0.0,light rain
504,Lensk,RU,60.7253,114.9278,18.05,75,24,5.86,few clouds
505,Diego De Almagro,CL,-26.3667,-70.05,62.13,20,0,2.08,clear sky
506,Osoyoos,CA,49.0331,-119.4524,59.41,38,100,4.61,overcast clouds
507,Souillac,MU,-20.5167,57.5167,71.98,83,75,4.61,broken clouds
508,Waingapu,ID,-9.6567,120.2641,86.07,65,47,7.34,scattered clouds
509,Jalu,LY,29.0331,21.5482,60.84,63,0,9.08,clear sky
510,Barcelos,PT,41.5388,-8.6151,55.85,91,5,3.33,clear sky
511,Coihaique,CL,-45.5752,-72.0662,49.95,43,0,3.44,clear sky
512,Jaciara,BR,-15.9653,-54.9683,61.02,91,100,10.27,moderate rain
513,Russell,US,32.3502,-85.1999,65.8,68,20,2.3,few clouds
514,Saint-Joseph,RE,-21.3667,55.6167,75.47,82,34,9.91,scattered clouds
515,Bandarbeyla,SO,9.4942,50.8122,78.03,77,34,7.0,scattered clouds
516,Champerico,GT,14.3,-91.9167,80.31,77,85,2.28,moderate rain
517,Ercis,TR,39.0287,43.3586,42.93,69,1,5.32,clear sky
518,Lagos,NG,6.5833,3.75,79.12,92,36,0.67,scattered clouds
519,Dakar,SN,14.6937,-17.4441,79.68,63,27,6.53,scattered clouds
520,Doka,SD,13.5167,35.7667,74.84,56,100,2.3,overcast clouds
521,Churapcha,RU,62.0025,132.4325,14.43,93,100,6.91,overcast clouds
522,Noumea,NC,-22.2763,166.4572,89.58,99,4,7.54,clear sky
523,Port Blair,IN,11.6667,92.75,81.73,73,66,6.02,broken clouds
524,Quirinopolis,BR,-18.4483,-50.4517,71.2,89,100,7.78,light rain
525,Kamloops,CA,50.6665,-120.3192,47.39,66,75,5.99,broken clouds
526,Aripuana,BR,-9.1667,-60.6333,73.94,94,100,2.93,overcast clouds
527,Tocopilla,CL,-22.092,-70.1979,62.73,63,0,0.69,clear sky
528,Taltal,CL,-25.4,-70.4833,60.06,72,29,2.71,scattered clouds
529,Tezu,IN,27.9167,96.1667,74.34,46,0,0.49,clear sky
530,Aldan,RU,58.6031,125.3894,15.26,95,100,8.97,snow
531,Gotsu,JP,35.0,132.2167,63.03,60,100,3.24,overcast clouds
532,Chambar,PK,25.2931,68.812,75.92,66,0,8.41,clear sky
533,Tak Bai,TH,6.2595,102.0546,80.64,82,100,2.8,overcast clouds
534,Aksay,RU,47.26,39.87,36.25,50,5,11.99,clear sky
535,Maragogi,BR,-9.0122,-35.2225,75.22,82,65,6.85,broken clouds
536,Xining,CN,36.6167,101.7667,45.05,36,0,2.46,clear sky
537,Namalenga,TZ,-10.95,39.1,68.02,86,72,3.24,broken clouds
538,Qaqortoq,GL,60.7167,-46.0333,15.21,82,9,5.68,clear sky
539,Grand-Lahou,CI,5.1367,-5.0242,77.09,85,99,4.56,overcast clouds
540,Rawson,AR,-43.3002,-65.1023,54.59,41,0,22.3,clear sky
541,Monrovia,LR,6.3005,-10.7969,76.59,85,88,1.19,moderate rain
542,Yumen,CN,40.2833,97.2,41.5,38,96,6.96,overcast clouds
543,Jumla,NP,29.2747,82.1838,50.76,58,0,2.59,clear sky
544,Beringovskiy,RU,63.05,179.3167,30.92,98,100,33.13,snow
545,Road Town,VG,18.4167,-64.6167,82.49,89,20,4.61,few clouds
546,Uhlove,UA,44.8215,33.6045,44.46,55,2,5.14,clear sky
547,Leningradskiy,RU,69.3833,178.4167,4.75,85,100,14.18,overcast clouds
548,Renukut,IN,24.2,83.0333,67.55,68,0,1.88,clear sky
549,Sarankhola,BD,22.3082,89.7897,76.62,76,0,5.75,light rain
550,Borogontsy,RU,62.6683,131.1683,13.68,88,99,3.33,overcast clouds
551,Isangel,VU,-19.55,169.2667,87.91,66,40,4.61,scattered clouds
552,Acatlan,MX,20.15,-98.45,56.01,91,33,0.63,light rain
553,Novoagansk,RU,61.9449,76.6625,27.01,80,100,13.02,overcast clouds
554,Sakakah,SA,29.9697,40.2064,69.37,39,2,4.59,clear sky
555,Ekibastuz,KZ,51.6667,75.3667,33.15,78,88,9.04,overcast clouds
556,Baculin,PH,7.4525,126.5842,82.42,83,100,7.31,overcast clouds
557,Puerto Plata,DO,19.7934,-70.6884,76.91,94,75,0.0,broken clouds
558,Belle Fourche,US,44.6714,-103.8522,56.44,24,19,6.35,few clouds
559,Bonthe,SL,7.5264,-12.505,78.67,82,98,4.29,overcast clouds
560,Mayfield,US,36.7417,-88.6367,61.14,85,100,3.44,overcast clouds
561,Kirakira,SB,-10.4544,161.9205,84.4,72,36,6.29,scattered clouds
562,Kapoeta,SS,4.7717,33.5903,79.48,51,15,12.97,few clouds
563,Ucluelet,CA,48.9329,-125.5528,46.09,85,100,7.54,overcast clouds
564,Les Cayes,HT,18.2,-73.75,77.38,84,22,5.64,few clouds
565,Liverpool,GB,53.4106,-2.9779,56.14,96,75,5.75,light rain
566,Warmbad,NA,-28.45,18.7333,76.62,23,99,3.89,overcast clouds
567,Batagay,RU,67.6333,134.6333,-3.17,90,98,1.63,overcast clouds
568,Harper,LR,4.375,-7.7169,76.33,88,94,4.79,light rain
569,Oriximina,BR,-1.7656,-55.8661,78.46,80,75,3.96,broken clouds
570,Yerbogachen,RU,61.2767,108.0108,20.48,93,100,5.86,light snow
571,Temir,KZ,49.1414,57.13,46.35,91,100,22.15,moderate rain
572,Camana,PE,-16.6228,-72.7111,64.53,76,0,7.07,clear sky
573,Yarensk,RU,62.1675,49.0916,28.29,94,32,7.16,scattered clouds
574,Firovo,RU,57.4814,33.7021,29.55,90,79,5.3,broken clouds
575,Egvekinot,RU,66.3167,-179.1667,1.92,87,100,10.89,overcast clouds
576,Kalmunai,LK,7.4167,81.8167,80.53,80,91,5.59,overcast clouds
577,Kittery,US,43.0881,-70.7362,60.93,89,100,3.44,overcast clouds
578,Igrim,RU,63.1906,64.4162,29.08,98,100,4.27,light snow
579,Lafiagi,NG,8.8667,5.4167,74.5,54,26,1.34,scattered clouds
580,Zhicheng,CN,30.2956,111.5047,68.4,56,0,6.04,clear sky
581,Alberton,CA,46.8168,-64.0654,51.71,74,100,7.4,overcast clouds
582,Chardara,KZ,41.2547,67.9692,53.35,64,0,7.29,clear sky
583,Kisangani,CD,0.5167,25.2,69.37,100,100,1.39,overcast clouds
584,Margate,GB,51.3813,1.3862,58.89,77,41,10.0,scattered clouds
585,Galapagar,ES,40.5783,-4.0043,55.89,93,11,1.01,few clouds
586,Neuquen,AR,-38.9516,-68.0591,53.49,58,0,0.0,clear sky
587,Kargasok,RU,59.0556,80.8572,22.15,82,100,7.16,overcast clouds
588,Ziro,IN,27.6333,93.8333,47.14,61,0,1.97,clear sky
589,Baza,ES,37.4907,-2.7726,62.42,58,21,1.99,few clouds
590,Krasnoselkup,RU,65.7,82.4667,21.9,84,100,18.99,overcast clouds
591,Nsanje,MW,-16.92,35.262,76.14,83,100,5.23,overcast clouds
592,Husavik,IS,66.0449,-17.3389,38.97,97,100,7.76,light rain
593,Jiwani,PK,25.05,61.7417,79.7,68,3,8.1,clear sky
594,Milkovo,RU,54.7167,158.6167,29.01,48,20,0.98,few clouds
595,Port Hedland,AU,-20.3167,118.5667,80.65,9,15,21.85,few clouds
596,Matara,LK,5.9485,80.5353,79.03,85,100,10.8,overcast clouds
597,Kushiro,JP,42.975,144.3747,52.75,76,75,1.14,broken clouds
598,Povenets,RU,62.8487,34.8262,30.52,90,96,2.48,overcast clouds
599,Matay,EG,28.419,30.7792,64.54,41,0,4.43,clear sky
600,Kozulka,UA,50.0351,23.797,47.71,92,55,5.41,broken clouds
601,Laon,FR,49.5667,3.6667,59.7,77,100,21.27,overcast clouds
602,Meulaboh,ID,4.1363,96.1285,78.06,83,100,2.73,overcast clouds
603,Mogadishu,SO,2.0371,45.3438,78.33,82,29,9.31,scattered clouds
604,Kabalo,CD,-6.05,26.9167,68.29,92,97,0.13,light rain
605,Gold Coast,AU,-28.0,153.4333,68.23,91,100,13.71,moderate rain
606,Chapleau,CA,47.8405,-83.4034,46.49,76,0,5.75,clear sky
607,Semnan,IR,35.5729,53.3971,56.52,53,9,0.43,clear sky
608,Bogovarovo,RU,58.9785,47.0246,33.64,97,100,10.54,light snow
609,Tuy Hoa,VN,13.0833,109.3,76.39,78,100,5.39,overcast clouds
610,Porto Walter,BR,-8.2686,-72.7439,80.74,69,99,3.2,overcast clouds
611,Teahupoo,PF,-17.8333,-149.2667,74.53,83,98,19.66,moderate rain
612,Davila,PH,18.4726,120.5763,85.98,79,100,5.99,overcast clouds
613,Santa Marta,CO,11.2408,-74.199,82.89,69,40,11.5,scattered clouds
614,Iralaya,HN,15.0,-83.2333,78.49,84,100,10.71,overcast clouds
615,Gilgit,PK,35.9221,74.3087,53.31,71,80,0.29,broken clouds
616,Walvis Bay,NA,-22.9575,14.5053,58.08,94,5,6.91,clear sky
617,Zhezkazgan,KZ,47.8043,67.7144,24.78,100,20,11.18,few clouds
618,Sambava,MG,-14.2667,50.1667,70.12,87,60,7.72,light rain
619,Ashqelon,IL,31.6693,34.5715,66.09,66,0,3.4,clear sky
620,Yaransk,RU,57.3033,47.8861,28.96,95,77,6.17,broken clouds
621,Tilichiki,RU,60.4667,166.1,6.49,76,3,14.14,clear sky
622,Hamilton,US,39.1834,-84.5333,60.57,94,100,8.05,overcast clouds
623,Anchorage,US,61.2181,-149.9003,28.45,53,20,5.99,few clouds
624,Pipri,IN,19.8,75.5333,66.36,59,2,4.5,clear sky
625,Keetmanshoop,NA,-26.5833,18.1333,73.81,33,88,9.62,overcast clouds
626,Mezen,RU,65.8522,44.24,30.36,92,14,4.56,few clouds
627,Turan,VN,16.0678,108.2208,80.58,54,40,11.5,scattered clouds
628,Olinda,BR,-8.0089,-34.8553,78.53,73,40,5.75,scattered clouds
629,Verkhoyansk,RU,67.5447,133.385,-2.18,93,99,0.58,overcast clouds
630,Tual,ID,-5.6667,132.75,85.3,72,48,6.73,scattered clouds
631,La Asuncion,VE,11.0333,-63.8628,82.13,89,71,12.66,broken clouds
632,Aksu,CN,41.1231,80.2644,48.33,36,5,3.06,clear sky
633,Burnie,AU,-41.0667,145.9167,57.94,47,100,11.48,overcast clouds
634,Saint Anthony,US,45.0205,-93.218,56.82,45,0,5.75,clear sky
635,Gloucester,GB,51.8657,-2.2431,54.72,87,100,8.99,overcast clouds
636,Tautira,PF,-17.7333,-149.15,77.49,82,100,18.92,moderate rain
637,Mikhaylovsk,RU,45.1283,42.0256,30.42,86,0,13.42,clear sky
638,Miguel Hidalgo,MX,19.4225,-99.2028,64.51,60,75,11.5,broken clouds
639,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.81,94,94,1.32,heavy intensity rain
640,San Juan,AR,-31.5375,-68.5364,54.86,17,0,4.41,clear sky
641,Singaraja,ID,-8.112,115.0882,85.59,61,41,3.24,scattered clouds
642,Zimovniki,RU,47.1483,42.4633,34.27,79,44,15.59,scattered clouds
643,Caluquembe,AO,-13.7833,14.6833,61.54,82,35,2.82,scattered clouds
644,Kuching,MY,1.55,110.3333,82.13,94,20,3.44,moderate rain
645,San Carlos De Bariloche,AR,-41.1456,-71.3082,47.95,58,0,3.44,clear sky
646,Bonfim,BR,3.0833,-59.95,78.15,82,68,6.26,broken clouds
647,Flin Flon,CA,54.7682,-101.865,34.36,60,24,8.12,few clouds
648,Kawalu,ID,-7.3817,108.2082,77.77,76,100,2.01,overcast clouds
649,Padre Bernardo,BR,-15.35,-48.5,74.21,67,100,0.83,moderate rain
650,Cassilandia,BR,-19.1133,-51.7342,70.43,96,100,6.44,light rain
651,Dudinka,RU,69.4058,86.1778,24.62,90,100,23.62,overcast clouds
652,Ballina,AU,-28.8667,153.5667,69.78,86,100,15.39,light rain
653,Ilhabela,BR,-23.7781,-45.3581,71.89,93,99,4.74,overcast clouds
654,Barra Do Corda,BR,-5.5,-45.25,81.36,64,83,3.89,broken clouds
655,Dingle,PH,10.9995,122.6711,85.19,75,19,10.22,few clouds
656,Creel,MX,27.75,-107.6333,43.59,53,0,2.15,clear sky
657,Zanzibar,TZ,-6.1639,39.1979,73.47,88,20,0.0,few clouds
658,Ketchikan,US,55.3422,-131.6461,37.87,93,75,0.0,light rain
659,Dumas,US,35.8656,-101.9732,59.54,50,0,8.05,clear sky
660,Port-Gentil,GA,-0.7193,8.7815,79.56,82,93,7.43,light rain
661,Kayerkan,RU,69.3497,87.7602,23.52,92,100,18.48,overcast clouds
662,Verkhnevilyuysk,RU,63.4453,120.3167,6.62,94,82,3.49,broken clouds
663,Songea,TZ,-10.6833,35.65,60.3,80,100,5.39,overcast clouds
664,Mbini,GQ,1.574,9.6134,77.2,87,100,2.71,light rain
665,Csepreg,HU,47.401,16.7088,49.44,96,25,9.69,scattered clouds
666,Edd,ER,13.9297,41.6925,81.59,54,28,10.92,scattered clouds
667,Syracuse,IT,37.0881,15.2792,54.99,54,0,4.76,clear sky
668,Calamar,CO,10.2511,-74.9146,74.7,92,100,4.12,overcast clouds
669,Greenville,US,35.6127,-77.3663,69.96,93,0,4.61,clear sky
670,Rapid Valley,US,44.0625,-103.1463,55.38,31,0,5.99,clear sky
671,Esil,KZ,51.9556,66.4042,40.32,82,100,20.33,light rain
672,Mahanoro,MG,-19.9,48.8,71.38,80,82,3.78,broken clouds
673,Shihezi,CN,44.3,86.0333,44.91,82,99,3.36,light rain
674,Tczew,PL,54.0924,18.7779,56.64,100,100,1.88,overcast clouds
675,Leua,SK,48.2156,18.6071,50.2,72,82,6.98,broken clouds
676,Moron,AR,-34.6534,-58.6198,56.98,58,6,4.14,clear sky
677,Carson City,US,39.1638,-119.7674,57.94,30,20,5.75,few clouds
678,Hurghada,EG,27.2574,33.8129,71.73,43,86,15.41,overcast clouds
679,Sokolo,ML,14.7328,-6.1219,79.34,17,25,12.95,scattered clouds
680,Raudeberg,NO,61.9875,5.1352,54.86,69,100,16.37,overcast clouds
681,Jidong,CN,45.2167,131.0833,42.13,35,30,19.44,scattered clouds
682,Severobaykalsk,RU,55.65,109.3167,17.37,54,61,4.47,broken clouds
683,Caxias,PT,38.7031,-9.2767,63.91,82,40,5.75,scattered clouds
684,Praia,CV,14.9215,-23.5087,79.34,73,0,10.36,clear sky
685,Lazurne,UA,46.084,32.5295,47.01,51,3,6.11,clear sky
686,Atig,RU,56.6931,59.4227,36.57,99,100,0.63,light rain
687,Kampene,CD,-3.6,26.6667,66.69,99,49,1.28,scattered clouds
688,Atbasar,KZ,51.8,68.3333,39.24,74,100,13.89,overcast clouds
689,Qarayeri,AZ,40.7886,46.3066,56.28,54,40,20.71,scattered clouds
690,Mtwara,TZ,-10.2667,40.1833,76.93,75,100,8.08,overcast clouds
691,Guerrero Negro,MX,27.9769,-114.0611,68.52,70,3,10.74,clear sky
692,Stockelsdorf,DE,53.8905,10.6258,56.32,93,100,8.05,overcast clouds
693,Vanderhoof,CA,54.0166,-124.0198,30.97,48,74,2.8,broken clouds
694,Whitianga,NZ,-36.8333,175.7,68.13,69,21,6.55,few clouds
695,Price,US,39.5994,-110.8107,50.11,25,0,4.61,clear sky
696,Kijang,KR,35.2442,129.2139,60.53,47,0,2.01,clear sky
697,Toora-Khem,RU,52.4675,96.11,21.4,61,100,1.9,overcast clouds
